Symbol,Date,Open,High,Low,Close,Volume
HPG,2021-05-17,25.417878818623688,25.831850786353716,25.086701244439666,25.624864802488702,37144200.0
HPG,2021-05-18,25.87324798312672,26.370014344402755,25.87324798312672,26.245822754083743,39146300.0
HPG,2021-05-19,26.49420593472176,27.611930247592834,26.287219950856745,27.363547066954816,30407500.0
HPG,2021-05-20,27.40494426372782,27.611930247592834,27.1151638863168,27.57053305081983,26057100.0
HPG,2021-05-21,27.363547066954816,27.48773865727383,27.073766689543802,27.1565610830898,24851900.0
HPG,2021-05-24,27.1565610830898,27.363547066954816,26.908177902451786,27.073766689543802,26221200.0
HPG,2021-05-25,27.032369492770794,28.067299412095863,26.990972295997793,27.901710625003854,26852700.0
HPG,2021-05-26,27.901710625003854,28.067299412095863,27.818916231457848,28.067299412095863,17724000.0
HPG,2021-05-27,28.025902215322862,28.067299412095863,27.40494426372782,27.653327444365836,21556200.0
HPG,2021-05-28,27.777519034684843,27.86031342823085,27.40494426372782,27.777519034684843,30769400.0
HPG,2021-05-31,29.673147022641547,29.673147022641547,29.166394986201745,29.673147022641547,61128600.0
HPG,2021-06-01,30.742956877347787,31.700155168400737,30.40512218638792,31.249708913787586,33513400.0
HPG,2021-06-02,30.968180004654364,31.249708913787586,29.842064368121477,30.40512218638792,40052100.0
HPG,2021-06-03,30.40512218638792,30.742956877347787,29.842064368121477,30.574039531867854,37829300.0
HPG,2021-06-04,30.686651095521142,31.137097350134294,30.574039531867854,30.686651095521142,32089200.0
HPG,2021-06-07,30.742956877347787,30.968180004654364,29.279006549855033,29.673147022641547,35006300.0
HPG,2021-06-08,29.447923895334966,29.785758586294833,28.15289091332215,28.15289091332215,40374602.0
HPG,2021-06-09,28.096585131495505,28.941171858895167,27.589833095055706,28.32180825880208,41341800.0
HPG,2021-06-10,28.26550247697544,29.616841240814903,28.15289091332215,29.05378342254846,29312900.0
HPG,2021-06-11,29.33531233168168,29.95467593177477,29.05378342254846,29.89837014994812,29154100.0
HPG,2021-06-14,30.1235932772547,30.574039531867854,29.72945280446819,30.179899059081343,29137500.0
HPG,2021-06-15,29.842064368121477,30.179899059081343,29.673147022641547,29.95467593177477,21828700.0
HPG,2021-06-16,29.72945280446819,29.842064368121477,28.997477640721815,29.166394986201745,29764200.0
HPG,2021-06-17,28.659642949761945,29.22270076802839,28.659642949761945,28.941171858895167,20442600.0
HPG,2021-06-18,29.22270076802839,30.01098171360141,28.941171858895167,29.33531233168168,29982700.0
HPG,2021-06-21,29.279006549855033,29.560535458988255,28.828560295241882,28.828560295241882,22690800.0
HPG,2021-06-22,28.997477640721815,29.50422967716161,28.828560295241882,29.110089204375104,19376100.0
HPG,2021-06-23,29.05378342254846,29.22270076802839,28.772254513415238,28.941171858895167,18659200.0
HPG,2021-06-24,28.941171858895167,29.110089204375104,28.43441982245537,28.490725604282016,20374200.0
HPG,2021-06-25,28.54703138610866,28.828560295241882,28.040279349668857,28.54703138610866,26965200.0
HPG,2021-06-28,28.884866077068523,29.560535458988255,28.6033371679353,29.50422967716161,41900700.0
HPG,2021-06-29,29.560535458988255,29.616841240814903,29.110089204375104,29.166394986201745,19889315.0
HPG,2021-06-30,29.22270076802839,29.391618113508326,28.941171858895167,28.997477640721815,20825765.0
HPG,2021-07-01,29.110089204375104,29.785758586294833,29.05378342254846,29.72945280446819,40857600.0
HPG,2021-07-02,29.842064368121477,30.067287495428054,29.391618113508326,29.447923895334966,30798700.0
HPG,2021-07-05,29.447923895334966,29.447923895334966,28.6033371679353,28.828560295241882,41347900.0
HPG,2021-07-06,28.772254513415238,29.391618113508326,27.026775276789262,27.026775276789262,48416300.0
HPG,2021-07-07,27.589833095055706,28.096585131495505,26.942316604049296,28.096585131495505,42616300.0
HPG,2021-07-08,28.096585131495505,28.209196695148794,27.36460996774913,27.589833095055706,31196500.0
HPG,2021-07-09,27.308304185922484,27.64613887688235,25.90065964025638,26.632634804002752,47352600.0
HPG,2021-07-12,26.29480011304289,26.407411676696174,24.77454400372349,25.309448931076613,76226700.0
HPG,2021-07-13,25.619130731123157,25.90065964025638,25.084225803770032,25.619130731123157,27351600.0
HPG,2021-07-14,25.84435385842973,25.90065964025638,24.971614240116747,25.337601821989935,28740700.0
HPG,2021-07-15,25.112378694683358,26.379258785782856,25.112378694683358,26.182188549389597,29417550.0
HPG,2021-07-16,26.29480011304289,26.717093476742722,26.182188549389597,26.322953003956208,22411860.0
HPG,2021-07-19,25.70358940386312,25.84435385842973,24.77454400372349,24.94346134920342,39741100.0
HPG,2021-07-20,25.337601821989935,26.632634804002752,25.02792002194339,26.632634804002752,41540600.0
HPG,2021-07-21,26.74524636765604,26.914163713135974,26.238494331216245,26.322953003956208,21335700.0
HPG,2021-07-22,26.29480011304289,26.857857931309333,26.069576985736308,26.57632902217611,21494600.0
HPG,2021-07-23,26.35110589486953,26.46371745852282,25.788048076603086,25.788048076603086,30605400.0
HPG,2021-07-26,25.619130731123157,25.956965422083023,25.14053158559668,25.6754365129498,24369795.0
HPG,2021-07-27,25.90065964025638,26.35110589486953,25.731742294776446,26.013271203909667,18206300.0
HPG,2021-07-28,26.069576985736308,26.520023240349467,26.013271203909667,26.29480011304289,21215200.0
HPG,2021-07-29,26.4355645676095,26.857857931309333,26.35110589486953,26.520023240349467,32868300.0
HPG,2021-07-30,26.520023240349467,26.801552149482685,26.520023240349467,26.632634804002752,23592200.0
HPG,2021-08-02,26.520023240349467,26.970469494962618,26.407411676696174,26.60448191308943,24807000.0
HPG,2021-08-03,26.632634804002752,26.829705040396007,26.322953003956208,26.60448191308943,28897300.0
HPG,2021-08-04,26.773399258569363,27.026775276789262,26.60448191308943,26.74524636765604,24583156.0
HPG,2021-08-05,26.717093476742722,27.589833095055706,26.660787694916074,27.477221531402417,30432100.0
HPG,2021-08-06,27.36460996774913,27.64613887688235,27.195692622269195,27.25199840409584,20202170.0
HPG,2021-08-09,27.083081058615907,27.983973567842217,26.998622385875944,27.983973567842217,30639600.0
HPG,2021-08-10,28.209196695148794,28.43441982245537,27.64613887688235,27.815056222362283,26294000.0
HPG,2021-08-11,28.040279349668857,28.040279349668857,27.561680204142384,27.561680204142384,21980955.0
HPG,2021-08-12,27.53352731322906,27.589833095055706,27.25199840409584,27.25199840409584,23567600.0
HPG,2021-08-13,27.25199840409584,27.420915749575773,26.857857931309333,27.39276285866245,26244500.0
HPG,2021-08-16,27.589833095055706,27.871362004188928,27.561680204142384,27.843209113275606,23822700.0
HPG,2021-08-17,27.955820676928894,28.659642949761945,27.927667786015572,28.378114040628724,46646400.0
HPG,2021-08-18,28.43441982245537,28.659642949761945,28.096585131495505,28.378114040628724,25313600.0
HPG,2021-08-19,28.490725604282016,28.884866077068523,28.378114040628724,28.659642949761945,28518100.0
HPG,2021-08-20,28.6033371679353,28.715948731588593,27.139386840442555,27.589833095055706,53703768.0
HPG,2021-08-23,27.589833095055706,27.589833095055706,26.74524636765604,26.74524636765604,34461400.0
HPG,2021-08-24,26.801552149482685,27.167539731355873,26.74524636765604,26.88601082222265,22095400.0
HPG,2021-08-25,26.998622385875944,27.308304185922484,26.688940585829396,27.25199840409584,16402800.0
HPG,2021-08-26,27.36460996774913,27.36460996774913,26.773399258569363,26.857857931309333,18251216.0
HPG,2021-08-27,26.74524636765604,26.942316604049296,26.322953003956208,26.801552149482685,26398000.0
HPG,2021-08-30,27.026775276789262,27.449068640489095,26.829705040396007,27.420915749575773,18151178.0
HPG,2021-08-31,27.589833095055706,27.983973567842217,27.477221531402417,27.758750440535636,25922600.0
HPG,2021-09-01,27.589833095055706,27.899514895102246,27.53352731322906,27.702444658708995,15066500.0
HPG,2021-09-06,27.871362004188928,28.941171858895167,27.815056222362283,28.828560295241882,48933900.0
HPG,2021-09-07,29.05378342254846,29.279006549855033,28.490725604282016,28.54703138610866,32476800.0
HPG,2021-09-08,28.54703138610866,29.22270076802839,28.378114040628724,28.884866077068523,33240000.0
HPG,2021-09-09,29.05378342254846,29.50422967716161,28.997477640721815,29.22270076802839,37783355.0
HPG,2021-09-10,29.279006549855033,29.391618113508326,28.941171858895167,28.997477640721815,18639900.0
HPG,2021-09-13,28.997477640721815,28.997477640721815,28.54703138610866,28.6033371679353,28239200.0
HPG,2021-09-14,28.6033371679353,28.715948731588593,28.26550247697544,28.32180825880208,23211100.0
HPG,2021-09-15,28.209196695148794,29.279006549855033,28.096585131495505,29.05378342254846,29045780.0
HPG,2021-09-16,29.279006549855033,29.447923895334966,28.884866077068523,28.884866077068523,18782000.0
HPG,2021-09-17,28.941171858895167,29.279006549855033,28.884866077068523,29.166394986201745,27077850.0
HPG,2021-09-20,29.50422967716161,29.50422967716161,28.659642949761945,28.884866077068523,32328300.0
HPG,2021-09-21,28.490725604282016,28.828560295241882,28.26550247697544,28.6033371679353,28847000.0
HPG,2021-09-22,28.6033371679353,28.772254513415238,28.490725604282016,28.659642949761945,14803800.0
HPG,2021-09-23,28.884866077068523,29.22270076802839,28.659642949761945,28.715948731588593,17856610.0
HPG,2021-09-24,28.715948731588593,29.110089204375104,28.54703138610866,28.6033371679353,16604400.0
HPG,2021-09-27,28.941171858895167,29.279006549855033,28.6033371679353,28.6033371679353,29089400.0
HPG,2021-09-28,28.490725604282016,29.673147022641547,28.490725604282016,29.616841240814903,36221100.0
HPG,2021-09-29,29.673147022641547,30.179899059081343,29.616841240814903,30.01098171360141,35258800.0
HPG,2021-09-30,30.23620484090799,30.23620484090799,29.72945280446819,29.785758586294833,24564400.0
HPG,2021-10-01,29.785758586294833,30.23620484090799,29.673147022641547,30.067287495428054,39394655.0
HPG,2021-10-04,30.348816404561276,31.47493204109416,30.348816404561276,31.249708913787586,45462500.0
HPG,2021-10-05,31.249708913787586,31.47493204109416,31.02448578648101,31.137097350134294,27529200.0
HPG,2021-10-06,31.418626259267516,31.700155168400737,31.19340313196094,31.587543604747452,28730100.0
HPG,2021-10-07,31.756460950227382,31.92537829570732,31.249708913787586,31.30601469561423,27676700.0
HPG,2021-10-08,31.418626259267516,31.643849386574097,31.080791568307653,31.362320477440875,23093600.0
HPG,2021-10-11,31.587543604747452,32.26321298666718,31.362320477440875,32.20690720484054,26816150.0
HPG,2021-10-12,32.26321298666718,32.43213033214712,31.98168407753396,32.09429564118725,19229600.0
HPG,2021-10-13,32.09429564118725,32.31951876849383,31.81276673205403,31.98168407753396,16587650.0
HPG,2021-10-14,31.98168407753396,32.31951876849383,31.92537829570732,31.98168407753396,20559700.0
HPG,2021-10-15,32.26321298666718,32.48843611397376,32.09429564118725,32.26321298666718,19335000.0
HPG,2021-10-18,32.43213033214712,32.88257658676027,32.37582455032047,32.60104767762705,21470900.0
HPG,2021-10-19,32.43213033214712,32.657353459453695,32.150601423013896,32.20690720484054,25800100.0
HPG,2021-10-20,32.31951876849383,32.37582455032047,31.418626259267516,32.03798985936061,34660900.0
HPG,2021-10-21,32.20690720484054,32.769965023106984,31.869072513880674,32.20690720484054,39982300.0
HPG,2021-10-22,32.31951876849383,32.5447418958004,31.92537829570732,31.92537829570732,20015900.0
HPG,2021-10-25,31.81276673205403,31.92537829570732,31.02448578648101,31.02448578648101,41605900.0
HPG,2021-10-26,30.855568441001072,31.700155168400737,30.51773375004121,31.700155168400737,28438800.0
HPG,2021-10-27,31.700155168400737,32.60104767762705,31.700155168400737,32.60104767762705,29716000.0
HPG,2021-10-28,32.60104767762705,32.769965023106984,32.26321298666718,32.657353459453695,21962800.0
HPG,2021-10-29,32.657353459453695,32.71365924128034,32.150601423013896,32.150601423013896,24382800.0
HPG,2021-11-01,32.150601423013896,32.150601423013896,31.362320477440875,31.362320477440875,45918500.0
HPG,2021-11-02,31.249708913787586,31.756460950227382,31.080791568307653,31.249708913787586,25669500.0
HPG,2021-11-03,31.643849386574097,31.700155168400737,31.137097350134294,31.30601469561423,30277100.0
HPG,2021-11-04,31.30601469561423,32.03798985936061,31.30601469561423,31.700155168400737,15764100.0
HPG,2021-11-05,31.700155168400737,32.09429564118725,31.362320477440875,31.869072513880674,19413400.0
HPG,2021-11-08,32.03798985936061,32.09429564118725,31.643849386574097,31.98168407753396,21540400.0
HPG,2021-11-09,31.98168407753396,32.43213033214712,31.756460950227382,31.81276673205403,24670700.0
HPG,2021-11-10,31.81276673205403,31.869072513880674,31.080791568307653,31.137097350134294,43516600.0
HPG,2021-11-11,30.968180004654364,31.137097350134294,30.179899059081343,30.40512218638792,54612800.0
HPG,2021-11-12,30.348816404561276,30.855568441001072,30.292510622734632,30.742956877347787,23576100.0
HPG,2021-11-15,30.686651095521142,30.742956877347787,30.01098171360141,30.179899059081343,33644000.0
HPG,2021-11-16,30.01098171360141,30.179899059081343,29.279006549855033,29.279006549855033,40977000.0
HPG,2021-11-17,29.279006549855033,29.616841240814903,28.941171858895167,28.941171858895167,31900008.0
HPG,2021-11-18,28.941171858895167,28.941171858895167,27.927667786015572,28.124738022408827,60992800.0
HPG,2021-11-19,27.927667786015572,27.983973567842217,26.970469494962618,27.026775276789262,48807200.0
HPG,2021-11-22,27.139386840442555,27.702444658708995,27.026775276789262,27.39276285866245,23464100.0
HPG,2021-11-23,27.53352731322906,28.040279349668857,27.36460996774913,27.899514895102246,17302000.0
HPG,2021-11-24,27.871362004188928,27.983973567842217,27.308304185922484,27.39276285866245,27186800.0
HPG,2021-11-25,27.420915749575773,27.78690333144896,27.420915749575773,27.730597549622317,26458600.0
HPG,2021-11-26,27.758750440535636,28.124738022408827,27.589833095055706,27.617985985969028,26729700.0
HPG,2021-11-29,27.139386840442555,27.53352731322906,27.139386840442555,27.25199840409584,22004500.0
HPG,2021-11-30,27.561680204142384,28.124738022408827,27.308304185922484,27.561680204142384,22925500.0
HPG,2021-12-01,27.871362004188928,27.871362004188928,27.53352731322906,27.589833095055706,14195900.0
HPG,2021-12-02,27.702444658708995,27.730597549622317,27.36460996774913,27.36460996774913,16337600.0
HPG,2021-12-03,27.477221531402417,27.674291767795673,26.857857931309333,26.857857931309333,21922500.0
HPG,2021-12-06,26.74524636765604,26.998622385875944,25.619130731123157,25.759895185689768,34693900.0
HPG,2021-12-07,26.15403565847628,26.801552149482685,25.90065964025638,26.801552149482685,22527400.0
HPG,2021-12-08,26.970469494962618,26.970469494962618,26.49187034943614,26.57632902217611,12338800.0
HPG,2021-12-09,26.407411676696174,26.632634804002752,26.35110589486953,26.520023240349467,12655200.0
HPG,2021-12-10,26.49187034943614,26.57632902217611,26.125882767562953,26.182188549389597,20637400.0
HPG,2021-12-13,26.21034144030292,26.548176131262785,26.069576985736308,26.21034144030292,17123018.0
HPG,2021-12-14,26.21034144030292,27.64613887688235,26.013271203909667,26.857857931309333,37752268.0
HPG,2021-12-15,27.026775276789262,27.36460996774913,26.857857931309333,26.914163713135974,11387795.0
HPG,2021-12-16,27.083081058615907,27.083081058615907,26.632634804002752,26.74524636765604,11815000.0
HPG,2021-12-17,26.660787694916074,26.773399258569363,26.238494331216245,26.29480011304289,22962000.0
HPG,2021-12-20,26.29480011304289,26.660787694916074,26.182188549389597,26.407411676696174,12524100.0
HPG,2021-12-21,26.407411676696174,26.4355645676095,25.956965422083023,25.956965422083023,17916800.0
HPG,2021-12-22,26.069576985736308,26.182188549389597,25.39390760381658,25.39390760381658,27593800.0
HPG,2021-12-23,25.39390760381658,25.39390760381658,24.830849785550136,25.309448931076613,28754900.0
HPG,2021-12-24,25.506519167469865,26.266647222129563,25.478366276556546,25.928812531169697,23464700.0
HPG,2021-12-27,26.21034144030292,26.238494331216245,25.647283622036475,25.84435385842973,12180400.0
HPG,2021-12-28,25.84435385842973,26.29480011304289,25.6754365129498,25.788048076603086,13456300.0
HPG,2021-12-29,25.788048076603086,26.069576985736308,25.619130731123157,25.788048076603086,17659745.0
HPG,2021-12-30,26.069576985736308,26.069576985736308,25.731742294776446,25.731742294776446,11755870.0
HPG,2021-12-31,25.90065964025638,26.266647222129563,25.816200967516412,26.125882767562953,15133250.0
HPG,2022-01-04,26.35110589486953,26.57632902217611,26.238494331216245,26.322953003956208,20100700.0
HPG,2022-01-05,26.407411676696174,26.660787694916074,26.35110589486953,26.35110589486953,19546400.0
HPG,2022-01-06,26.182188549389597,26.29480011304289,25.956965422083023,25.956965422083023,17586300.0
HPG,2022-01-07,25.956965422083023,26.013271203909667,25.70358940386312,25.788048076603086,16335300.0
HPG,2022-01-10,25.816200967516412,26.266647222129563,25.619130731123157,25.70358940386312,20227500.0
HPG,2022-01-11,25.928812531169697,25.928812531169697,25.39390760381658,25.39390760381658,13272100.0
HPG,2022-01-12,25.450213385643224,26.041424094822986,25.422060494729898,26.013271203909667,14686700.0
HPG,2022-01-13,26.069576985736308,26.632634804002752,26.013271203909667,26.29480011304289,25577800.0
HPG,2022-01-14,26.182188549389597,26.379258785782856,26.013271203909667,26.041424094822986,9687900.0
HPG,2022-01-17,26.041424094822986,26.182188549389597,25.168684476510002,25.168684476510002,25731200.0
HPG,2022-01-18,25.056072912856713,25.478366276556546,24.211486185457048,24.77454400372349,21441900.0
HPG,2022-01-19,24.99976713103007,25.084225803770032,24.464862203676947,24.49301509459027,18118700.0
HPG,2022-01-20,24.6619324400702,24.88715556737678,24.38040353093698,24.77454400372349,15085400.0
HPG,2022-01-21,24.77454400372349,25.02792002194339,24.267791967283692,24.38040353093698,16377300.0
HPG,2022-01-24,24.267791967283692,24.324097749110337,22.91645320344423,22.91645320344423,32655200.0
HPG,2022-01-25,22.803841639790942,24.38040353093698,22.63492429431101,24.35225064002366,19765200.0
HPG,2022-01-26,24.49301509459027,25.02792002194339,24.464862203676947,24.464862203676947,15205400.0
HPG,2022-01-27,24.324097749110337,24.49301509459027,23.648428367190604,23.73288703993057,14740800.0
HPG,2022-01-28,23.789192821757215,24.09887462180376,23.479511021710675,23.761039930843896,15861700.0
HPG,2022-02-07,24.09887462180376,24.60562665824356,23.535816803537315,24.23963907637037,16723600.0
HPG,2022-02-08,24.211486185457048,25.647283622036475,24.211486185457048,25.647283622036475,29017700.0
HPG,2022-02-09,25.788048076603086,27.195692622269195,25.731742294776446,26.632634804002752,41215200.0
HPG,2022-02-10,26.688940585829396,26.970469494962618,26.29480011304289,26.46371745852282,25237300.0
HPG,2022-02-11,26.238494331216245,26.74524636765604,26.069576985736308,26.548176131262785,18225600.0
HPG,2022-02-14,26.182188549389597,26.74524636765604,25.98511831299634,26.013271203909667,18596700.0
HPG,2022-02-15,26.013271203909667,26.21034144030292,25.56282494929651,25.90065964025638,15872100.0
HPG,2022-02-16,25.956965422083023,26.182188549389597,25.6754365129498,25.90065964025638,9841500.0
HPG,2022-02-17,25.90065964025638,26.322953003956208,25.90065964025638,26.182188549389597,12373600.0
HPG,2022-02-18,26.013271203909667,26.829705040396007,25.928812531169697,26.49187034943614,23135500.0
HPG,2022-02-21,26.520023240349467,26.74524636765604,26.21034144030292,26.266647222129563,12177300.0
HPG,2022-02-22,26.069576985736308,26.238494331216245,25.731742294776446,26.125882767562953,21134900.0
HPG,2022-02-23,26.266647222129563,26.57632902217611,26.041424094822986,26.29480011304289,12981100.0
HPG,2022-02-24,26.322953003956208,26.379258785782856,25.39390760381658,25.90065964025638,22602500.0
HPG,2022-02-25,25.956965422083023,26.097729876649634,25.84435385842973,25.84435385842973,15399020.0
HPG,2022-02-28,25.928812531169697,26.914163713135974,25.928812531169697,26.57632902217611,35728100.0
HPG,2022-03-01,26.857857931309333,27.083081058615907,26.379258785782856,26.407411676696174,23374000.0
HPG,2022-03-02,26.46371745852282,26.660787694916074,26.238494331216245,26.407411676696174,19896100.0
HPG,2022-03-03,26.801552149482685,28.209196695148794,26.632634804002752,28.209196695148794,77844000.0
HPG,2022-03-04,28.715948731588593,28.884866077068523,28.040279349668857,28.040279349668857,33608900.0
HPG,2022-03-07,28.26550247697544,29.560535458988255,28.15289091332215,28.772254513415238,39010500.0
HPG,2022-03-08,28.490725604282016,28.828560295241882,27.843209113275606,27.843209113275606,41898600.0
HPG,2022-03-09,28.15289091332215,28.32180825880208,27.50537442231574,28.068432240582183,36395200.0
HPG,2022-03-10,28.15289091332215,28.209196695148794,27.64613887688235,27.674291767795673,27750600.0
HPG,2022-03-11,27.702444658708995,27.758750440535636,26.379258785782856,26.801552149482685,44368200.0
HPG,2022-03-14,26.632634804002752,27.139386840442555,25.788048076603086,25.788048076603086,36313800.0
HPG,2022-03-15,25.872506749343056,26.29480011304289,25.590977840209835,25.98511831299634,20864200.0
HPG,2022-03-16,26.407411676696174,26.548176131262785,26.013271203909667,26.013271203909667,11438800.0
HPG,2022-03-17,26.238494331216245,26.29480011304289,25.84435385842973,25.872506749343056,15172700.0
HPG,2022-03-18,26.013271203909667,26.379258785782856,25.928812531169697,26.182188549389597,18336600.0
HPG,2022-03-21,26.29480011304289,26.57632902217611,26.125882767562953,26.379258785782856,19333200.0
HPG,2022-03-22,26.407411676696174,26.4355645676095,26.069576985736308,26.407411676696174,23789600.0
HPG,2022-03-23,26.57632902217611,26.717093476742722,26.35110589486953,26.35110589486953,19299200.0
HPG,2022-03-24,26.46371745852282,26.46371745852282,26.097729876649634,26.125882767562953,15613373.0
HPG,2022-03-25,26.21034144030292,26.4355645676095,26.013271203909667,26.125882767562953,14699800.0
HPG,2022-03-28,25.956965422083023,26.379258785782856,25.788048076603086,25.84435385842973,21064841.0
HPG,2022-03-29,26.013271203909667,26.041424094822986,25.788048076603086,25.816200967516412,14440873.0
HPG,2022-03-30,25.788048076603086,26.125882767562953,25.56282494929651,25.619130731123157,16070400.0
HPG,2022-03-31,25.70358940386312,25.872506749343056,25.224990258336643,25.39390760381658,19047300.0
HPG,2022-04-01,25.337601821989935,25.90065964025638,25.056072912856713,25.731742294776446,22150925.0
HPG,2022-04-04,25.90065964025638,26.069576985736308,25.759895185689768,25.816200967516412,13712380.0
HPG,2022-04-05,25.90065964025638,26.125882767562953,25.872506749343056,25.956965422083023,12124200.0
HPG,2022-04-06,25.90065964025638,26.998622385875944,25.90065964025638,26.60448191308943,29707400.0
