Symbol,Date,Open,High,Low,Close,Volume
PLX,2021-05-17,47.71642513784257,47.80240067863148,46.34081648522008,46.42679202600899,2314100.0
PLX,2021-05-18,46.42679202600899,46.77069418916461,45.99691432206446,46.42679202600899,2399700.0
PLX,2021-05-19,46.856669729953516,47.544474056264754,46.5127675667979,46.5987431075868,2808800.0
PLX,2021-05-20,46.942645270742425,47.11459635232023,45.99691432206446,46.77069418916461,1480900.0
PLX,2021-05-21,46.6847186483757,49.34996041283178,46.25484094443117,49.34996041283178,2248400.0
PLX,2021-05-24,48.66215608652053,48.66215608652053,47.80240067863148,48.404229464153815,3111800.0
PLX,2021-05-25,48.404229464153815,48.490205004942716,47.80240067863148,48.318253923364914,3987700.0
PLX,2021-05-26,48.1463028417871,48.1463028417871,47.37252297468695,47.544474056264754,4817200.0
PLX,2021-05-27,47.28654743389804,47.45849851547586,46.25484094443117,46.34081648522008,4248500.0
PLX,2021-05-28,46.856669729953516,47.28654743389804,46.25484094443117,47.11459635232023,4141900.0
PLX,2021-05-31,46.5987431075868,47.28654743389804,46.5127675667979,46.942645270742425,5350300.0
PLX,2021-06-01,47.28654743389804,47.80240067863148,46.856669729953516,47.028620811531326,2062500.0
PLX,2021-06-02,47.28654743389804,48.1463028417871,47.028620811531326,47.45849851547586,4807300.0
PLX,2021-06-03,48.06032730099819,48.06032730099819,47.37252297468695,47.63044959705366,4369300.0
PLX,2021-06-04,47.63044959705366,49.43593595362068,46.942645270742425,49.17800933125397,5913000.0
PLX,2021-06-07,49.693862575987396,49.86581365756521,47.28654743389804,48.66215608652053,6500900.0
PLX,2021-06-08,48.1463028417871,48.490205004942716,46.942645270742425,47.028620811531326,5831000.0
PLX,2021-06-09,46.942645270742425,47.200571893109135,45.65301215890884,46.25484094443117,4049700.0
PLX,2021-06-10,46.16886540364227,46.25484094443117,44.87923229180869,45.1371589141754,3139600.0
PLX,2021-06-11,45.567036618119936,46.5987431075868,45.22313445496431,46.42679202600899,5131500.0
PLX,2021-06-14,47.11459635232023,47.63044959705366,46.5127675667979,47.28654743389804,6387700.0
PLX,2021-06-15,47.200571893109135,47.71642513784257,46.42679202600899,47.11459635232023,7003300.0
PLX,2021-06-16,47.37252297468695,48.83410716809834,47.37252297468695,48.1463028417871,4148100.0
PLX,2021-06-17,47.71642513784257,49.09203379046506,47.28654743389804,48.74813162730944,3096600.0
PLX,2021-06-18,48.576180545731624,48.92008270888725,48.318253923364914,48.576180545731624,2319300.0
PLX,2021-06-21,49.09203379046506,50.811544606243174,48.92008270888725,50.38166690229864,6573200.0
PLX,2021-06-22,50.98349568782098,51.15544676939879,50.29569136150974,50.38166690229864,3673900.0
PLX,2021-06-23,50.46943983893079,50.64498571663142,49.41616457272701,49.59171045042764,2885000.0
PLX,2021-06-24,49.328391633876706,49.9428022058289,48.801754000774814,49.15284575617607,2592500.0
PLX,2021-06-25,49.15284575617607,49.9428022058289,48.88952693962513,49.59171045042764,1839500.0
PLX,2021-06-28,50.46943983893079,50.46943983893079,49.767256328128276,50.11834808352953,2439700.0
PLX,2021-06-29,49.67948338927796,50.03057514467922,48.7139810619245,49.328391633876706,2488400.0
PLX,2021-06-30,49.065072817325756,49.50393751157733,48.099570489972294,48.099570489972294,2339900.0
PLX,2021-07-01,48.187343428822615,49.15284575617607,47.39738697916978,48.7139810619245,2307300.0
PLX,2021-07-02,49.328391633876706,49.41616457272701,48.53843518422387,48.626208123074186,1266800.0
PLX,2021-07-05,48.626208123074186,48.88952693962513,47.22184110146915,47.83625167342136,2150300.0
PLX,2021-07-06,48.7139810619245,48.7139810619245,45.378609385612556,45.378609385612556,1955600.0
PLX,2021-07-07,45.378609385612556,46.69520346836727,44.76419881366035,46.69520346836727,2287100.0
PLX,2021-07-08,45.72970114101381,46.51965759066664,45.55415526331318,45.905247018714434,1593300.0
PLX,2021-07-09,45.46638232446286,46.431884651816326,43.710923547456574,44.58865293595972,2541500.0
PLX,2021-07-12,44.851971752510664,44.851971752510664,42.39432946470186,43.579264139181106,2701900.0
PLX,2021-07-13,43.88646942515721,44.939744691360985,43.754810016881734,44.76419881366035,1200100.0
PLX,2021-07-14,45.02751763021129,45.46638232446286,43.97424236400752,44.676425874810036,1160000.0
PLX,2021-07-15,44.06201530285784,45.11529056906161,43.97424236400752,44.676425874810036,1030800.0
PLX,2021-07-16,44.76419881366035,45.20306350791192,44.676425874810036,44.851971752510664,1041300.0
PLX,2021-07-19,43.44760473090563,43.97424236400752,42.56987534240249,43.00874003665406,1312400.0
PLX,2021-07-20,42.83319415895343,43.35983179205532,41.955464770450284,43.315945322630164,1878300.0
PLX,2021-07-21,43.88646942515721,44.32533411940878,43.66703707803142,43.88646942515721,1131300.0
