Symbol,Date,Open,High,Low,Close,Volume
VPB,2021-05-17,21.798807482213068,21.994605154208998,21.178781520892638,21.472478028886524,36498385.0
VPB,2021-05-18,21.472478028886524,21.929339263543685,21.04824973956202,21.929339263543685,31765700.0
VPB,2021-05-19,21.700908646215105,22.02723809954165,21.211414466225293,22.02723809954165,42405500.0
VPB,2021-05-20,21.929339263543685,21.994605154208998,21.37457919288856,21.798807482213068,35350700.0
VPB,2021-05-21,21.798807482213068,22.19040282620492,21.211414466225293,22.12513693553961,42798800.0
VPB,2021-05-24,22.12513693553961,22.12513693553961,21.2766803568906,21.766174536880413,40148000.0
VPB,2021-05-25,21.37457919288856,22.02723809954165,21.34194624755591,21.798807482213068,33498700.0
VPB,2021-05-26,21.73354159154776,22.157769880872266,21.570376864884487,22.0598710448743,35297100.0
VPB,2021-05-27,22.092503990206957,22.092503990206957,21.570376864884487,21.96197220887634,38691900.0
VPB,2021-05-28,21.89670631821103,22.4188334435335,21.831440427545726,22.386200498200843,40027100.0
VPB,2021-05-31,22.386200498200843,22.581998170196773,21.929339263543685,22.581998170196773,33519500.0
VPB,2021-06-01,22.353567552868192,22.908327623523316,21.929339263543685,22.614631115529424,46555100.0
VPB,2021-06-02,22.516732279531464,22.940960568855967,22.22303577153757,22.908327623523316,29533000.0
VPB,2021-06-03,22.87569467819066,23.10412529551924,22.22303577153757,23.03885940485393,59339900.0
VPB,2021-06-04,22.614631115529424,23.430454748845783,22.386200498200843,23.39782180351313,76637800.0
VPB,2021-06-07,23.169391186184548,23.49572063951109,22.679897006194736,23.49572063951109,46024200.0
VPB,2021-06-08,23.202024131517202,23.49572063951109,22.87569467819066,23.33255591284782,51463140.0
VPB,2021-06-09,23.169391186184548,23.5609865301764,22.87569467819066,23.430454748845783,33409200.0
VPB,2021-06-10,23.169391186184548,23.528353584843742,22.87569467819066,23.430454748845783,76830000.0
VPB,2021-06-11,23.169391186184548,23.430454748845783,22.908327623523316,23.39782180351313,30316000.0
VPB,2021-06-14,23.26729002218251,23.26729002218251,22.843061732858004,23.136758240851897,36309400.0
VPB,2021-06-15,22.908327623523316,22.908327623523316,21.537743919551833,21.700908646215105,38980100.0
VPB,2021-06-16,21.537743919551833,22.19040282620492,21.537743919551833,21.798807482213068,26164794.0
VPB,2021-06-17,21.537743919551833,21.668275700882454,21.211414466225293,21.537743919551833,16905800.0
VPB,2021-06-18,21.505110974219182,21.766174536880413,21.505110974219182,21.700908646215105,15485200.0
VPB,2021-06-21,21.73354159154776,21.864073372878376,21.505110974219182,21.700908646215105,15744200.0
VPB,2021-06-22,21.700908646215105,21.798807482213068,21.37457919288856,21.537743919551833,16917700.0
VPB,2021-06-23,22.19040282620492,22.64726406086208,22.157769880872266,22.516732279531464,30671700.0
VPB,2021-06-24,22.679897006194736,22.712529951527387,22.320934607535538,22.386200498200843,13502200.0
VPB,2021-06-25,22.353567552868192,22.516732279531464,22.157769880872266,22.25566871687023,11660600.0
VPB,2021-06-28,22.320934607535538,22.320934607535538,22.092503990206957,22.19040282620492,17376700.0
VPB,2021-06-29,22.19040282620492,22.25566871687023,21.798807482213068,21.831440427545726,15797107.0
VPB,2021-06-30,21.864073372878376,22.19040282620492,21.864073372878376,22.092503990206957,15417000.0
VPB,2021-07-01,22.25566871687023,23.006226459521276,22.0598710448743,22.973593514188625,30962800.0
VPB,2021-07-02,23.430454748845783,23.5609865301764,23.006226459521276,23.528353584843742,32252600.0
VPB,2021-07-05,23.62625242084171,23.78941714750498,23.33255591284782,23.724151256839672,23568800.0
VPB,2021-07-06,23.658885366174363,23.919948928835595,23.169391186184548,23.169391186184548,33287000.0
VPB,2021-07-07,23.169391186184548,23.33255591284782,22.549365224864115,23.07149235018659,16762200.0
VPB,2021-07-08,23.10412529551924,23.234657076849857,22.614631115529424,22.614631115529424,19600100.0
VPB,2021-07-09,22.4188334435335,22.940960568855967,21.864073372878376,22.45146638886615,21204600.0
VPB,2021-07-12,22.320934607535538,22.353567552868192,20.88508501289875,20.88508501289875,22353700.0
VPB,2021-07-13,21.015616794229366,21.211414466225293,20.167160215580353,20.88508501289875,17863800.0
VPB,2021-07-14,20.721920286235477,20.88508501289875,19.612400144925232,20.06926137958239,22439200.0
VPB,2021-07-15,20.101894324915044,21.439845083553873,19.906096652919118,20.88508501289875,17772800.0
VPB,2021-07-16,21.211414466225293,21.309313302223252,20.98298384889671,21.04824973956202,15498800.0
VPB,2021-07-19,20.36295788757628,20.558755559572205,19.579767199592577,19.579767199592577,17389500.0
VPB,2021-07-20,19.579767199592577,19.906096652919118,19.090273019602762,19.775564871588504,11652900.0
VPB,2021-07-21,19.906096652919118,20.134527270247702,19.677666035590537,19.677666035590537,7798100.0
VPB,2021-07-22,19.677666035590537,20.00399548891708,19.481868363594614,19.84083076225381,6736500.0
VPB,2021-07-23,19.808197816921158,19.906096652919118,19.090273019602762,19.090273019602762,11206300.0
VPB,2021-07-26,18.92710829293949,19.057640074270108,18.437614112949674,18.502880003614987,9487800.0
VPB,2021-07-27,18.86184240227418,19.025007128937453,18.470247058282332,18.600778839612946,12908100.0
VPB,2021-07-28,18.470247058282332,18.6334117849456,18.372348222284366,18.372348222284366,4633700.0
VPB,2021-07-29,18.92710829293949,18.9923741836048,18.600778839612946,18.829209456941527,8613600.0
VPB,2021-07-30,18.92710829293949,19.906096652919118,18.829209456941527,19.906096652919118,15637500.0
VPB,2021-08-02,20.06926137958239,20.06926137958239,19.71029898092319,19.71029898092319,7576200.0
VPB,2021-08-03,19.645033090257886,19.873463707586463,19.645033090257886,19.84083076225381,8690200.0
VPB,2021-08-04,19.808197816921158,19.97136254358443,19.71029898092319,19.74293192625585,8200500.0
VPB,2021-08-05,19.775564871588504,20.167160215580353,19.677666035590537,20.167160215580353,8050400.0
VPB,2021-08-06,20.06926137958239,20.23242610624566,19.775564871588504,19.775564871588504,11940900.0
VPB,2021-08-09,19.579767199592577,20.00399548891708,19.579767199592577,19.906096652919118,9098800.0
VPB,2021-08-10,20.00399548891708,20.06926137958239,19.612400144925232,19.74293192625585,6235800.0
VPB,2021-08-11,19.808197816921158,20.199793160913007,19.74293192625585,19.97136254358443,13511100.0
VPB,2021-08-12,20.036628434249735,20.428223778241588,20.00399548891708,20.199793160913007,9907800.0
VPB,2021-08-13,20.558755559572205,20.75455323156813,20.460856723574242,20.75455323156813,15242400.0
VPB,2021-08-16,20.88508501289875,21.798807482213068,20.852452067566094,21.407212138221215,15775700.0
VPB,2021-08-17,21.537743919551833,21.668275700882454,21.04824973956202,21.244047411557943,11417300.0
VPB,2021-08-18,21.211414466225293,21.244047411557943,20.75455323156813,20.88508501289875,14372500.0
VPB,2021-08-19,20.81981912223344,21.08088268489467,20.59138850490486,21.08088268489467,12087300.0
